日期,股票代码,股票简称,回报率(不考虑分红)
20100427,601186    ,中国铁建,-0.0138
20100427,601328    ,交通银行,-0.0196
20100428,600016    ,民生银行,-0.0030
20100428,600309    ,烟台万华,0.0000
20100428,600340    ,*ST国祥,0.0219
20100428,600690    ,青岛海尔,0.0499
20100428,600703    ,三安光电,0.0147
20100428,600887    ,*ST伊利,0.0171
20100428,601166    ,兴业银行,-0.0042
20100428,601186    ,中国铁建,-0.0013
20100428,601328    ,交通银行,0.0014
20100429,600016    ,民生银行,0.0193
20100429,600309    ,烟台万华,0.0111
20100429,600340    ,*ST国祥,-0.0351
20100429,600690    ,青岛海尔,-0.0281
20100429,600703    ,三安光电,-0.0145
20100429,600887    ,*ST伊利,0.0015
20100429,601166    ,兴业银行,0.0003
20100429,601186    ,中国铁建,-0.0051
20100429,601328    ,交通银行,0.0014
20100430,600016    ,民生银行,0.0248
20100430,600309    ,烟台万华,0.0150
20100430,600340    ,*ST国祥,0.0037
20100430,600690    ,青岛海尔,0.0044
20100430,600703    ,三安光电,-0.0598
20100430,600887    ,*ST伊利,-0.0039
20100430,601166    ,兴业银行,0.0393
20100430,601186    ,中国铁建,0.0153
20100430,601328    ,交通银行,0.0157
20100504,600016    ,民生银行,-0.0171
20100504,600309    ,烟台万华,-0.0536
20100504,600340    ,*ST国祥,-0.0502
20100504,600690    ,青岛海尔,-0.0066
20100504,600703    ,三安光电,0.0075
20100504,600887    ,*ST伊利,0.0012
20100504,601166    ,兴业银行,-0.0298
20100504,601186    ,中国铁建,-0.0113
20100504,601328    ,交通银行,-0.0211
20100505,600016    ,民生银行,0.0174
20100505,600309    ,烟台万华,0.0177
20100505,600340    ,*ST国祥,0.0039
20100505,600690    ,青岛海尔,0.0072
20100505,600703    ,三安光电,0.0599
20100505,600887    ,*ST伊利,0.0202
20100505,601166    ,兴业银行,0.0152
20100505,601186    ,中国铁建,0.0115
20100505,601328    ,交通银行,0.0115
20100506,600016    ,民生银行,-0.0442
20100506,600309    ,烟台万华,-0.0469
20100506,600340    ,*ST国祥,-0.0503
20100506,600690    ,青岛海尔,-0.0210
20100506,600703    ,三安光电,0.0005
20100506,600887    ,*ST伊利,-0.0201
20100506,601166    ,兴业银行,-0.0632
20100506,601186    ,中国铁建,-0.0302
20100506,601328    ,交通银行,-0.0582
20100507,600016    ,民生银行,-0.0089
20100507,600309    ,烟台万华,-0.0294
20100507,600340    ,*ST国祥,-0.0498
20100507,600690    ,青岛海尔,-0.0814
20100507,600703    ,三安光电,0.0643
20100507,600887    ,*ST伊利,-0.0238
20100507,601166    ,兴业银行,-0.0250
20100507,601186    ,中国铁建,-0.0182
20100507,601328    ,交通银行,0.0015
20100510,600016    ,民生银行,0.0256
20100510,600309    ,烟台万华,0.0314
20100510,600340    ,*ST国祥,-0.0481
20100510,600690    ,青岛海尔,0.0363
20100510,600703    ,三安光电,-0.0284
20100510,600887    ,*ST伊利,-0.0253
20100510,601166    ,兴业银行,0.0246
20100510,601186    ,中国铁建,0.0092
20100510,601328    ,交通银行,0.0120
20100511,600016    ,民生银行,-0.0235
20100511,600309    ,烟台万华,-0.0225
20100511,600340    ,*ST国祥,-0.0496
20100511,600690    ,青岛海尔,0.0160
20100511,600703    ,三安光电,-0.0466
20100511,600887    ,*ST伊利,-0.0260
20100511,601166    ,兴业银行,-0.0345
20100511,601186    ,中国铁建,-0.0065
20100511,601328    ,交通银行,-0.0208
20100512,600016    ,民生银行,0.0240
20100512,600309    ,烟台万华,-0.0049
20100512,600340    ,*ST国祥,-0.0285
20100512,600690    ,青岛海尔,-0.0327
20100512,600703    ,三安光电,-0.0642
20100512,600887    ,*ST伊利,-0.0146
20100512,601166    ,兴业银行,0.0339
20100512,601186    ,中国铁建,0.0132
20100512,601328    ,交通银行,0.0273
20100513,600016    ,民生银行,0.0073
20100513,600309    ,烟台万华,0.0368
20100513,600340    ,*ST国祥,0.0127
20100513,600690    ,青岛海尔,0.0694
20100513,600703    ,三安光电,0.0511
20100513,600887    ,*ST伊利,0.0426
20100513,601166    ,兴业银行,0.0277
20100513,601186    ,中国铁建,0.0091
20100513,601328    ,交通银行,0.0295
20100514,600016    ,民生银行,-0.0087
20100514,600309    ,烟台万华,0.0164
20100514,600340    ,*ST国祥,0.0010
20100514,600690    ,青岛海尔,-0.0073
20100514,600703    ,三安光电,-0.0096
20100514,600887    ,*ST伊利,0.0095
20100514,601166    ,兴业银行,-0.0113
20100514,601186    ,中国铁建,-0.0103
20100514,601328    ,交通银行,-0.0143
20100517,600016    ,民生银行,-0.0294
20100517,600309    ,烟台万华,-0.0856
20100517,600340    ,*ST国祥,-0.0501
20100517,600690    ,青岛海尔,-0.0415
20100517,600703    ,三安光电,-0.0386
20100517,600887    ,*ST伊利,-0.0492
20100517,601166    ,兴业银行,-0.0444
20100517,601186    ,中国铁建,-0.0469
20100517,601328    ,交通银行,-0.0262
20100518,600016    ,民生银行,0.0227
20100518,600309    ,烟台万华,0.0011
20100518,600340    ,*ST国祥,-0.0162
20100518,600690    ,青岛海尔,0.0291
20100518,600703    ,三安光电,0.0191
20100518,600887    ,*ST伊利,0.0218
20100518,601166    ,兴业银行,0.0506
20100518,601186    ,中国铁建,0.0082
20100518,601328    ,交通银行,0.0269
20100519,600016    ,民生银行,-0.0059
20100519,600309    ,烟台万华,-0.0046
20100519,600340    ,*ST国祥,-0.0289
20100519,600690    ,青岛海尔,0.0311
20100519,600703    ,三安光电,0.0579
20100519,600887    ,*ST伊利,0.0419
20100519,601166    ,兴业银行,-0.0071
20100519,601186    ,中国铁建,-0.0149
20100519,601328    ,交通银行,-0.0102
20100520,600016    ,民生银行,-0.0089
20100520,600309    ,烟台万华,-0.0011
20100520,600340    ,*ST国祥,0.0000
20100520,600690    ,青岛海尔,0.0151
20100520,600703    ,三安光电,0.0362
20100520,600887    ,*ST伊利,0.0022
20100520,601166    ,兴业银行,-0.0295
20100520,601186    ,中国铁建,-0.0069
20100520,601328    ,交通银行,-0.0118
20100521,600016    ,民生银行,0.0045
20100521,600309    ,烟台万华,0.0178
20100521,600340    ,*ST国祥,-0.0021
20100521,600690    ,青岛海尔,0.0226
20100521,600703    ,三安光电,0.0335
20100521,600887    ,*ST伊利,0.0207
20100521,601166    ,兴业银行,0.0067
20100521,601186    ,中国铁建,0.0014
20100521,601328    ,交通银行,0.0060
20100524,600016    ,民生银行,0.0254
20100524,600309    ,烟台万华,0.0496
20100524,600340    ,*ST国祥,0.0500
20100524,600690    ,青岛海尔,0.0383
20100524,600703    ,三安光电,0.0203
20100524,600887    ,*ST伊利,0.0000
20100524,601166    ,兴业银行,0.0320
20100524,601186    ,中国铁建,0.0207
20100524,601328    ,交通银行,0.0296
20100525,600016    ,民生银行,-0.0321
20100525,600309    ,烟台万华,-0.0327
20100525,600340    ,*ST国祥,0.0496
20100525,600690    ,青岛海尔,-0.0259
20100525,600703    ,三安光电,-0.0329
20100525,600887    ,*ST伊利,-0.0500
20100525,601166    ,兴业银行,0.0000
20100525,601186    ,中国铁建,-0.0285
20100525,601328    ,交通银行,-0.0374
20100526,600016    ,民生银行,0.0000
20100526,600309    ,烟台万华,-0.0227
20100526,600340    ,*ST国祥,0.0502
20100526,600690    ,青岛海尔,-0.0112
20100526,600703    ,三安光电,0.0062
20100526,600887    ,*ST伊利,-0.0500
20100526,601166    ,兴业银行,0.0000
20100526,601186    ,中国铁建,0.0014
20100526,601328    ,交通银行,-0.0119
20100527,600016    ,民生银行,0.0120
20100527,600309    ,烟台万华,0.0255
20100527,600340    ,*ST国祥,0.0257
20100527,600690    ,青岛海尔,0.0162
20100527,600703    ,三安光电,0.0036
20100527,600887    ,*ST伊利,0.0030
20100527,601166    ,兴业银行,0.0000
20100527,601186    ,中国铁建,0.0209
20100527,601328    ,交通银行,0.0302
20100528,600016    ,民生银行,-0.0060
20100528,600309    ,烟台万华,0.0216
20100528,600340    ,*ST国祥,-0.0197
20100528,600690    ,青岛海尔,-0.0090
20100528,600703    ,三安光电,0.0000
20100528,600887    ,*ST伊利,-0.0425
20100528,601166    ,兴业银行,0.0000
20100528,601186    ,中国铁建,0.0014
20100528,601328    ,交通银行,-0.0088
20100531,600016    ,民生银行,-0.0210
20100531,600309    ,烟台万华,-0.0303
20100531,600340    ,*ST国祥,-0.0165
20100531,600690    ,青岛海尔,0.0070
20100531,600703    ,三安光电,-0.0413
20100531,600887    ,*ST伊利,0.0035
20100531,601166    ,兴业银行,0.0000
20100531,601186    ,中国铁建,-0.0191
20100531,601328    ,交通银行,-0.0281
20100601,600016    ,民生银行,-0.0153
20100601,600309    ,烟台万华,-0.0251
20100601,600340    ,*ST国祥,-0.0474
20100601,600690    ,青岛海尔,-0.0197
20100601,600703    ,三安光电,-0.0512
20100601,600887    ,*ST伊利,0.0063
20100601,601166    ,兴业银行,0.0000
20100601,601186    ,中国铁建,0.0028
20100601,601328    ,交通银行,-0.0137
20100602,600016    ,民生银行,-0.0031
20100602,600309    ,烟台万华,0.0132
20100602,600340    ,*ST国祥,0.0498
20100602,600690    ,青岛海尔,0.0211
20100602,600703    ,三安光电,0.0399
20100602,600887    ,*ST伊利,0.0121
20100602,601166    ,兴业银行,-0.0577
20100602,601186    ,中国铁建,0.0000
20100602,601328    ,交通银行,-0.0108
20100603,600016    ,民生银行,-0.0140
20100603,600309    ,烟台万华,0.0045
20100603,600340    ,*ST国祥,-0.0074
20100603,600690    ,青岛海尔,0.0244
20100603,600703    ,三安光电,0.0271
20100603,600887    ,*ST伊利,-0.0116
20100603,601166    ,兴业银行,-0.0133
20100603,601186    ,中国铁建,-0.0083
20100603,601328    ,交通银行,0.0016
20100604,600016    ,民生银行,-0.0126
20100604,600309    ,烟台万华,0.0000
20100604,600340    ,*ST国祥,0.0028
20100604,600690    ,青岛海尔,0.0000
20100604,600703    ,三安光电,0.0112
20100604,600887    ,*ST伊利,-0.0453
20100604,601166    ,兴业银行,-0.0155
20100604,601186    ,中国铁建,0.0042
20100604,601328    ,交通银行,-0.0047
20100607,600016    ,民生银行,-0.0288
20100607,600309    ,烟台万华,-0.0079
20100607,600340    ,*ST国祥,-0.0495
20100607,600690    ,青岛海尔,-0.0425
20100607,600703    ,三安光电,-0.0118
20100607,600887    ,*ST伊利,0.0174
20100607,601166    ,兴业银行,-0.0402
20100607,601186    ,中国铁建,0.0070
20100607,601328    ,交通银行,-0.0329
20100608,600016    ,民生银行,-0.0016
20100608,600309    ,烟台万华,0.0380
20100608,600340    ,*ST国祥,-0.0265
20100608,600690    ,青岛海尔,-0.0011
20100608,600703    ,三安光电,0.1000
20100608,600887    ,*ST伊利,0.0000
20100608,601166    ,兴业银行,-0.0134
20100608,601186    ,中国铁建,-0.0097
20100608,601328    ,交通银行,-0.0049
20100609,600016    ,民生银行,0.0479
20100609,600309    ,烟台万华,0.0219
20100609,600340    ,*ST国祥,0.0505
20100609,600690    ,青岛海尔,0.0834
20100609,600703    ,三安光电,0.0069
20100609,600887    ,伊利股份,0.0712
20100609,601166    ,兴业银行,0.0547
20100609,601186    ,中国铁建,0.0181
20100609,601328    ,交通银行,0.0374
20100610,600016    ,民生银行,-0.0299
20100610,600309    ,烟台万华,-0.0048
20100610,600340    ,*ST国祥,-0.0010
20100610,600690    ,青岛海尔,0.0030
20100610,600703    ,三安光电,-0.0106
20100610,600887    ,伊利股份,-0.0020
20100610,601166    ,兴业银行,-0.0381
20100610,601186    ,中国铁建,-0.0096
20100610,601328    ,交通银行,0.0000
20100611,600016    ,民生银行,0.0049
20100611,600309    ,烟台万华,0.0038
20100611,600340    ,*ST国祥,-0.0279
20100611,600690    ,青岛海尔,0.0060
20100611,600703    ,三安光电,0.0049
20100611,600887    ,伊利股份,-0.0017
20100611,601166    ,兴业银行,0.0030
20100611,601186    ,中国铁建,0.0055
20100611,601328    ,交通银行,0.0000
20100617,600016    ,民生银行,0.0016
20100617,600309    ,烟台万华,-0.0252
20100617,600340    ,*ST国祥,-0.0099
20100617,600690    ,青岛海尔,0.0109
20100617,600703    ,三安光电,-0.0413
20100617,600887    ,伊利股份,-0.0030
20100617,601166    ,兴业银行,0.0039
20100617,601186    ,中国铁建,0.0055
20100617,601328    ,交通银行,0.0000
20100618,600016    ,民生银行,0.0000
20100618,600309    ,烟台万华,-0.0319
20100618,600340    ,*ST国祥,-0.0100
20100618,600690    ,青岛海尔,-0.0201
20100618,600703    ,三安光电,-0.0382
20100618,600887    ,伊利股份,-0.0371
20100618,601166    ,兴业银行,0.0004
20100618,601186    ,中国铁建,0.0000
20100618,601328    ,交通银行,0.0000
20100621,600016    ,民生银行,0.0306
20100621,600309    ,烟台万华,0.0312
20100621,600340    ,*ST国祥,0.0505
20100621,600690    ,青岛海尔,0.0345
20100621,600703    ,三安光电,0.0330
20100621,600887    ,伊利股份,0.0292
20100621,601166    ,兴业银行,0.0569
20100621,601186    ,中国铁建,0.0123
20100621,601328    ,交通银行,0.0000
20100622,600016    ,民生银行,0.0000
20100622,600309    ,烟台万华,0.0022
20100622,600340    ,*ST国祥,0.0192
20100622,600690    ,青岛海尔,0.0029
20100622,600703    ,三安光电,0.0350
20100622,600887    ,伊利股份,0.0017
20100622,601166    ,兴业银行,-0.0012
20100622,601186    ,中国铁建,0.0014
20100622,601328    ,交通银行,0.0000
20100623,600016    ,民生银行,-0.0125
20100623,600309    ,烟台万华,-0.0275
20100623,600340    ,*ST国祥,0.0009
20100623,600690    ,青岛海尔,-0.0241
20100623,600703    ,三安光电,-0.0158
20100623,600887    ,伊利股份,0.0148
20100623,601166    ,兴业银行,-0.0150
20100623,601186    ,中国铁建,-0.0014
20100623,601328    ,交通银行,0.0123
20100624,600016    ,民生银行,0.0032
20100624,600309    ,烟台万华,-0.0051
20100624,600340    ,*ST国祥,-0.0094
20100624,600690    ,青岛海尔,0.0049
20100624,600703    ,三安光电,0.0192
20100624,600887    ,伊利股份,0.0179
20100624,601166    ,兴业银行,0.0012
20100624,601186    ,中国铁建,0.0027
20100624,601328    ,交通银行,0.0113
20100625,600016    ,民生银行,0.0047
20100625,600309    ,烟台万华,-0.0482
20100625,600340    ,*ST国祥,-0.0247
20100625,600690    ,青岛海尔,0.0000
20100625,600703    ,三安光电,0.0193
20100625,600887    ,伊利股份,0.0206
20100625,601166    ,兴业银行,-0.0016
20100625,601186    ,中国铁建,-0.0121
20100625,601328    ,交通银行,0.0064
20100628,600016    ,民生银行,-0.0016
20100628,600309    ,烟台万华,-0.0507
20100628,600340    ,*ST国祥,-0.0156
20100628,600690    ,青岛海尔,0.0138
20100628,600703    ,三安光电,-0.0553
20100628,600887    ,伊利股份,-0.0221
20100628,601166    ,兴业银行,0.0119
20100628,601186    ,中国铁建,-0.0014
20100628,601328    ,交通银行,0.0095
20100629,600016    ,民生银行,-0.0441
20100629,600309    ,烟台万华,-0.0660
20100629,600340    ,*ST国祥,0.0000
20100629,600690    ,青岛海尔,-0.0679
20100629,600703    ,三安光电,-0.0263
20100629,600887    ,伊利股份,-0.0389
20100629,601166    ,兴业银行,-0.0561
20100629,601186    ,中国铁建,-0.0191
20100629,601328    ,交通银行,-0.0486
20100630,600016    ,民生银行,-0.0033
20100630,600309    ,烟台万华,-0.0188
20100630,600340    ,*ST国祥,0.0000
20100630,600690    ,青岛海尔,-0.0062
20100630,600703    ,三安光电,-0.0206
20100630,600887    ,伊利股份,-0.0007
20100630,601166    ,兴业银行,-0.0073
20100630,601186    ,中国铁建,0.0028
20100630,601328    ,交通银行,-0.0099
20100701,600016    ,民生银行,-0.0033
20100701,600309    ,烟台万华,-0.0528
20100701,600340    ,ST国祥,-0.0396
20100701,600690    ,青岛海尔,-0.0335
20100701,600703    ,三安光电,-0.0002
20100701,600887    ,伊利股份,-0.0071
20100701,601166    ,兴业银行,-0.0143
20100701,601186    ,中国铁建,-0.0069
20100701,601328    ,交通银行,-0.0183
20100702,600016    ,民生银行,0.0083
20100702,600309    ,烟台万华,-0.0014
20100702,600340    ,ST国祥,0.0196
20100702,600690    ,青岛海尔,0.0065
20100702,600703    ,三安光电,-0.0501
20100702,600887    ,伊利股份,-0.0387
20100702,601166    ,兴业银行,0.0123
20100702,601186    ,中国铁建,0.0238
20100702,601328    ,交通银行,0.0051
20100705,600016    ,民生银行,-0.0049
20100705,600309    ,烟台万华,-0.0312
20100705,600340    ,ST国祥,-0.0324
20100705,600690    ,青岛海尔,0.0113
20100705,600703    ,三安光电,0.0888
20100705,600887    ,伊利股份,0.0050
20100705,601166    ,兴业银行,-0.0109
20100705,601186    ,中国铁建,-0.0027
20100705,601328    ,交通银行,-0.0084
20100706,600016    ,民生银行,0.0149
20100706,600309    ,烟台万华,0.0299
20100706,600340    ,ST国祥,0.0146
20100706,600690    ,青岛海尔,0.0378
20100706,600703    ,三安光电,0.0045
20100706,600887    ,伊利股份,0.0114
20100706,601166    ,兴业银行,0.0233
20100706,601186    ,中国铁建,0.0123
20100706,601328    ,交通银行,0.0170
20100707,600016    ,民生银行,-0.0016
20100707,600309    ,烟台万华,0.0232
20100707,600340    ,ST国祥,0.0082
20100707,600690    ,青岛海尔,0.0426
20100707,600703    ,三安光电,-0.0009
20100707,600887    ,伊利股份,0.0172
20100707,601166    ,兴业银行,0.0034
20100707,601186    ,中国铁建,0.0095
20100707,601328    ,交通银行,-0.0033
20100708,600016    ,民生银行,0.0082
20100708,600309    ,烟台万华,-0.0114
20100708,600340    ,ST国祥,-0.0163
20100708,600690    ,青岛海尔,-0.0054
20100708,600703    ,三安光电,-0.0236
20100708,600887    ,伊利股份,0.0076
20100708,601166    ,兴业银行,0.0150
20100708,601186    ,中国铁建,-0.0134
20100708,601328    ,交通银行,0.0017
20100709,600016    ,民生银行,0.0275
20100709,600309    ,烟台万华,0.0345
20100709,600340    ,ST国祥,0.0218
20100709,600690    ,青岛海尔,0.0262
20100709,600703    ,三安光电,0.0420
20100709,600887    ,伊利股份,0.0079
20100709,601166    ,兴业银行,0.0498
20100709,601186    ,中国铁建,0.0204
20100709,601328    ,交通银行,0.0251
20100712,600016    ,民生银行,0.0142
20100712,600309    ,烟台万华,0.0173
20100712,600340    ,ST国祥,0.0325
